item_id_slug,item_tipo,item_titulo,item_entidad,ciclo_siglas,competencia_id,competencia_titulo,tipo_relacion,orden_preparacion,nivel_minimo_recomendado,obligatoria_para_item,motivo_relacion,video_recurso_id,video_titulo,canal,youtube_url,embed_url_privacidad_mejorada,inicio_segundos,fin_segundos,objetivo_video_en_al_lio,actividad_despues_video,evidencia_minima,fiabilidad_1_5,tipo_cobertura,estado_embed,ultima_revision,estado_curacion_ia,accion_recomendada_ia,motivo_curacion_ia,video_sustituto_id,video_sustituto_url,publicar_como_principal,duracion_minutos_verificada,visitas_verificadas,cumple_min_45m,cumple_min_300k,relevancia_directa_ciclo
tsaf_facultad_ciencias_deporte_ugr,instituto,Facultad de Ciencias del Deporte de la UGR,Universidad de Granada,TSAF,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento",apoya,3,0,no,"Facultad de Ciencias del Deporte de la UGR se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Distinguir entrenamiento, derivación sanitaria y consentimiento.","Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,4.0,orientativa_requiere_normativa,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_camd_granada,instituto,Centro Andaluz de Medicina del Deporte en Granada,Junta de Andalucía,TSAF,TSAF-BAS-003,Comprender respuestas básicas al ejercicio,apoya,1,0,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",YT-FISIOLOGIA-UNI-001,Fisiología del ejercicio — Parte II,Facultad de Ciencias Médicas,https://www.youtube.com/watch?v=ga88pqiForY,https://www.youtube-nocookie.com/embed/ga88pqiForY?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Relacionar esfuerzo, respuesta fisiológica, recuperación y adaptaciones al ejercicio.",Explica respuesta aguda y adaptación crónica || Calcula zonas orientativas sin presentarlas como diagnóstico || Reconoce señales para detener actividad y derivar,Resumen aplicado a tres perfiles ficticios,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_camd_granada,instituto,Centro Andaluz de Medicina del Deporte en Granada,Junta de Andalucía,TSAF,TSAF-VAL-001,Realizar entrevista inicial y cribado básico,apoya,2,1,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Realizar entrevista inicial y cribado básico por su tipo, descripción o etiquetas.",YT-FORMS-001,Google Forms: crear encuestas y analizar respuestas,GCFAprendeLibre,https://www.youtube.com/watch?v=szlGX3MseWc,https://www.youtube-nocookie.com/embed/szlGX3MseWc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Crear un cuestionario inicial con consentimiento y preguntas pertinentes.,Formula preguntas relevantes sin convertirlas en historia clínica || Identifica riesgos y contraindicaciones declaradas || Documenta consentimiento y límites,Formulario inicial ficticio y decisión razonada,4.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,PARCIAL
tsaf_camd_granada,instituto,Centro Andaluz de Medicina del Deporte en Granada,Junta de Andalucía,TSAF,TSAF-GES-002,Diseñar y ejecutar un evento de actividad física,apoya,3,3,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Diseñar y ejecutar un evento de actividad física por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Planificar tareas, documentos, responsables y evidencias de un evento.","Cronograma, roles y recursos están definidos || Existe plan de seguridad y contingencia || Se mide participación, satisfacción y resultados",Dossier completo de evento,4.0,parcial_con_proyecto,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,PARCIAL
tsaf_camd_granada,instituto,Centro Andaluz de Medicina del Deporte en Granada,Junta de Andalucía,TSAF,TSAF-VAL-002,Aplicar pruebas básicas de condición física,apoya,4,1,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Aplicar pruebas básicas de condición física por su tipo, descripción o etiquetas.",YT-STRENGTH-001,Cómo programar el entrenamiento de fuerza,Fit Generation,https://www.youtube.com/watch?v=eAnc33YC0n8,https://www.youtube-nocookie.com/embed/eAnc33YC0n8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Seleccionar pruebas y registrar resultados de forma repetible.,"Elige pruebas coherentes con objetivo y perfil || Estandariza calentamiento, material y registro || Interpreta resultados sin diagnosticar",Informe de batería de pruebas con datos ficticios o propios,4.5,parcial_con_practica,revisar_automaticamente_antes_de_publicar,2026-08-04,SOLO_COMPLEMENTARIO_FIABLE,MOVER_A_COMPLEMENTARIO,No cumple el filtro estricto: visitas inferiores a 300.000.,,,NO,75,13861,SI,NO,SI
tsaf_camd_granada,instituto,Centro Andaluz de Medicina del Deporte en Granada,Junta de Andalucía,TSAF,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación",apoya,5,2,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Definir recursos, riesgos, calidad y operación básica de un centro.",Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,4.0,curacion_por_playlist,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_diputacion_deportes_granada,instituto,Área de Deportes de la Diputación de Granada,Diputación de Granada,TSAF,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación",apoya,1,2,no,"Área de Deportes de la Diputación de Granada se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Definir recursos, riesgos, calidad y operación básica de un centro.",Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,4.0,curacion_por_playlist,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_diputacion_deportes_granada,instituto,Área de Deportes de la Diputación de Granada,Diputación de Granada,TSAF,TSAF-SUS-001,Aplicar sostenibilidad a servicios deportivos,apoya,2,1,no,"Área de Deportes de la Diputación de Granada se relaciona con Aplicar sostenibilidad a servicios deportivos por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Detectar consumos, residuos y mejoras sostenibles de un servicio deportivo.",Identifica impactos de una instalación o evento || Propone tres medidas medibles || Incluye impacto social y accesibilidad,Plan de mejora sostenible,4.0,orientativa_requiere_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_diputacion_deportes_granada,instituto,Área de Deportes de la Diputación de Granada,Diputación de Granada,TSAF,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,apoya,3,2,no,"Área de Deportes de la Diputación de Granada se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Preparar CV, certificados, planificaciones y evidencias compartibles.",CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,PARCIAL
tsaf_diputacion_deportes_granada,instituto,Área de Deportes de la Diputación de Granada,Diputación de Granada,TSAF,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento",apoya,4,0,no,"Área de Deportes de la Diputación de Granada se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Distinguir entrenamiento, derivación sanitaria y consentimiento.","Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,4.0,orientativa_requiere_normativa,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_concejalia_deportes_granada,instituto,Concejalía de Deportes de Granada,Ayuntamiento de Granada,TSAF,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación",apoya,1,2,no,"Concejalía de Deportes de Granada se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Definir recursos, riesgos, calidad y operación básica de un centro.",Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,4.0,curacion_por_playlist,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_concejalia_deportes_granada,instituto,Concejalía de Deportes de Granada,Ayuntamiento de Granada,TSAF,TSAF-SUS-001,Aplicar sostenibilidad a servicios deportivos,apoya,2,1,no,"Concejalía de Deportes de Granada se relaciona con Aplicar sostenibilidad a servicios deportivos por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Detectar consumos, residuos y mejoras sostenibles de un servicio deportivo.",Identifica impactos de una instalación o evento || Propone tres medidas medibles || Incluye impacto social y accesibilidad,Plan de mejora sostenible,4.0,orientativa_requiere_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
tsaf_concejalia_deportes_granada,instituto,Concejalía de Deportes de Granada,Ayuntamiento de Granada,TSAF,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,apoya,3,2,no,"Concejalía de Deportes de Granada se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Preparar CV, certificados, planificaciones y evidencias compartibles.",CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,PARCIAL
tsaf_concejalia_deportes_granada,instituto,Concejalía de Deportes de Granada,Ayuntamiento de Granada,TSAF,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento",apoya,4,0,no,"Concejalía de Deportes de Granada se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",YT-PHYSIOWODS-PLAYLIST-001,"PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,"Distinguir entrenamiento, derivación sanitaria y consentimiento.","Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,4.0,orientativa_requiere_normativa,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,BUSCAR_NUEVO_CANDIDATO,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,,,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
mp_titulo_oficial_andalucia,recurso,Ficha oficial de Marketing y Publicidad en Andalucía,Junta de Andalucía,MP,MP-FIN-002,Evaluar inversión y retorno de marketing,desarrolla,1,2,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,"Relacionar inversión, campaña, resultado y retorno.",Selecciona métrica de retorno adecuada || Explicita supuestos de atribución || Presenta recomendación con riesgo e incertidumbre,Caso ROI/ROAS con recomendación,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_titulo_oficial_andalucia,recurso,Ficha oficial de Marketing y Publicidad en Andalucía,Junta de Andalucía,MP,MP-MED-001,Construir un plan de medios,desarrolla,2,2,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Construir un plan de medios por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,Distribuir presupuesto entre medios y definir KPI y optimización.,Canales corresponden al público y objetivo || Presupuesto y calendario son viables || Define métricas y criterios de ajuste,Plan de medios con distribución presupuestaria,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_titulo_oficial_andalucia,recurso,Ficha oficial de Marketing y Publicidad en Andalucía,Junta de Andalucía,MP,MP-LAN-001,Preparar el lanzamiento de un producto o servicio,desarrolla,3,3,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Preparar el lanzamiento de un producto o servicio por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Planificar lanzamiento, activos, canales, automatización y medición.","Define hipótesis y público de lanzamiento || Coordina contenido, medios y ventas || Incluye prueba, seguimiento y decisión posterior",Plan de lanzamiento de 30 días,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_titulo_oficial_andalucia,recurso,Ficha oficial de Marketing y Publicidad en Andalucía,Junta de Andalucía,MP,MP-ENG-001,Trabajar con briefs y comunicación de marketing en inglés,desarrolla,4,1,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Trabajar con briefs y comunicación de marketing en inglés por su tipo, descripción o etiquetas.",YT-GA4-001,Google Analytics 4 Tutorial for Beginners,Analytics Mania,https://www.youtube.com/watch?v=mKu6FI53BxE,https://www.youtube-nocookie.com/embed/mKu6FI53BxE?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Extraer términos de analítica y presentar un resumen de métricas.,Resume un brief en español || Redacta email y copy breve en inglés || Presenta resultados durante 2 minutos,Brief y presentación bilingüe,4.5,practica_ingles_marketing,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_titulo_oficial_andalucia,recurso,Ficha oficial de Marketing y Publicidad en Andalucía,Junta de Andalucía,MP,MP-PRJ-001,Crear una campaña integrada de principio a fin,desarrolla,5,3,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Construir una campaña integrada desde captación hasta análisis.,"Problema y público respaldados por información || Plan, piezas, presupuesto y medición están conectados || Incluye resultados simulados o reales y aprendizaje",Caso de campaña completo,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_todofp_marketing_publicidad,recurso,Técnico Superior en Marketing y Publicidad,TodoFP - Ministerio de Educación,MP,MP-FIN-002,Evaluar inversión y retorno de marketing,desarrolla,1,2,no,"Técnico Superior en Marketing y Publicidad se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,"Relacionar inversión, campaña, resultado y retorno.",Selecciona métrica de retorno adecuada || Explicita supuestos de atribución || Presenta recomendación con riesgo e incertidumbre,Caso ROI/ROAS con recomendación,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_todofp_marketing_publicidad,recurso,Técnico Superior en Marketing y Publicidad,TodoFP - Ministerio de Educación,MP,MP-MED-001,Construir un plan de medios,desarrolla,2,2,no,"Técnico Superior en Marketing y Publicidad se relaciona con Construir un plan de medios por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,Distribuir presupuesto entre medios y definir KPI y optimización.,Canales corresponden al público y objetivo || Presupuesto y calendario son viables || Define métricas y criterios de ajuste,Plan de medios con distribución presupuestaria,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_todofp_marketing_publicidad,recurso,Técnico Superior en Marketing y Publicidad,TodoFP - Ministerio de Educación,MP,MP-LAN-001,Preparar el lanzamiento de un producto o servicio,desarrolla,3,3,no,"Técnico Superior en Marketing y Publicidad se relaciona con Preparar el lanzamiento de un producto o servicio por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Planificar lanzamiento, activos, canales, automatización y medición.","Define hipótesis y público de lanzamiento || Coordina contenido, medios y ventas || Incluye prueba, seguimiento y decisión posterior",Plan de lanzamiento de 30 días,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_todofp_marketing_publicidad,recurso,Técnico Superior en Marketing y Publicidad,TodoFP - Ministerio de Educación,MP,MP-ENG-001,Trabajar con briefs y comunicación de marketing en inglés,desarrolla,4,1,no,"Técnico Superior en Marketing y Publicidad se relaciona con Trabajar con briefs y comunicación de marketing en inglés por su tipo, descripción o etiquetas.",YT-GA4-001,Google Analytics 4 Tutorial for Beginners,Analytics Mania,https://www.youtube.com/watch?v=mKu6FI53BxE,https://www.youtube-nocookie.com/embed/mKu6FI53BxE?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Extraer términos de analítica y presentar un resumen de métricas.,Resume un brief en español || Redacta email y copy breve en inglés || Presenta resultados durante 2 minutos,Brief y presentación bilingüe,4.5,practica_ingles_marketing,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
mp_todofp_marketing_publicidad,recurso,Técnico Superior en Marketing y Publicidad,TodoFP - Ministerio de Educación,MP,MP-PRJ-001,Crear una campaña integrada de principio a fin,desarrolla,5,3,no,"Técnico Superior en Marketing y Publicidad se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",YT-HUBSPOT-MKT-001,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Construir una campaña integrada desde captación hasta análisis.,"Problema y público respaldados por información || Plan, piezas, presupuesto y medición están conectados || Incluye resultados simulados o reales y aprendizaje",Caso de campaña completo,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
