item_id_slug,ciclo_siglas,competencia_id,tipo_relacion,orden_preparacion,nivel_minimo_recomendado,obligatoria_para_item,motivo_relacion,ultima_revision
tsaf_medac_granada,TSAF,TSAF-BAS-005,apoya,4,0,no,"MEDAC Granada Rosaleda se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_davante_granada,TSAF,TSAF-EMP-001,apoya,1,2,no,"Davante Granada se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_davante_granada,TSAF,TSAF-BAS-005,apoya,2,0,no,"Davante Granada se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_reina_isabel_granada,TSAF,TSAF-EMP-001,apoya,1,2,no,"Centro de Formación Internacional Reina Isabel se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_reina_isabel_granada,TSAF,TSAF-BAS-005,apoya,2,0,no,"Centro de Formación Internacional Reina Isabel se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_efa_el_soto_chauchina,TSAF,TSAF-EMP-001,apoya,1,2,no,"EFA El Soto se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_efa_el_soto_chauchina,TSAF,TSAF-BAS-005,apoya,2,0,no,"EFA El Soto se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_ies_hermenegildo_lanz_colaborador_2026,TSAF,TSAF-EMP-001,apoya,1,2,no,"IES Politécnico Hermenegildo Lanz se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_ies_hermenegildo_lanz_colaborador_2026,TSAF,TSAF-BAS-005,apoya,2,0,no,"IES Politécnico Hermenegildo Lanz se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_facultad_ciencias_deporte_ugr,TSAF,TSAF-GES-001,apoya,1,2,no,"Facultad de Ciencias del Deporte de la UGR se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_facultad_ciencias_deporte_ugr,TSAF,TSAF-EMP-001,apoya,2,2,no,"Facultad de Ciencias del Deporte de la UGR se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_facultad_ciencias_deporte_ugr,TSAF,TSAF-BAS-005,apoya,3,0,no,"Facultad de Ciencias del Deporte de la UGR se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_camd_granada,TSAF,TSAF-BAS-003,apoya,1,0,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_camd_granada,TSAF,TSAF-VAL-001,apoya,2,1,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Realizar entrevista inicial y cribado básico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_camd_granada,TSAF,TSAF-GES-002,apoya,3,3,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Diseñar y ejecutar un evento de actividad física por su tipo, descripción o etiquetas.",2026-08-04
tsaf_camd_granada,TSAF,TSAF-VAL-002,apoya,4,1,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Aplicar pruebas básicas de condición física por su tipo, descripción o etiquetas.",2026-08-04
tsaf_camd_granada,TSAF,TSAF-GES-001,apoya,5,2,no,"Centro Andaluz de Medicina del Deporte en Granada se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_diputacion_deportes_granada,TSAF,TSAF-GES-001,apoya,1,2,no,"Área de Deportes de la Diputación de Granada se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_diputacion_deportes_granada,TSAF,TSAF-SUS-001,apoya,2,1,no,"Área de Deportes de la Diputación de Granada se relaciona con Aplicar sostenibilidad a servicios deportivos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_diputacion_deportes_granada,TSAF,TSAF-EMP-001,apoya,3,2,no,"Área de Deportes de la Diputación de Granada se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_diputacion_deportes_granada,TSAF,TSAF-BAS-005,apoya,4,0,no,"Área de Deportes de la Diputación de Granada se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_concejalia_deportes_granada,TSAF,TSAF-GES-001,apoya,1,2,no,"Concejalía de Deportes de Granada se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_concejalia_deportes_granada,TSAF,TSAF-SUS-001,apoya,2,1,no,"Concejalía de Deportes de Granada se relaciona con Aplicar sostenibilidad a servicios deportivos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_concejalia_deportes_granada,TSAF,TSAF-EMP-001,apoya,3,2,no,"Concejalía de Deportes de Granada se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_concejalia_deportes_granada,TSAF,TSAF-BAS-005,apoya,4,0,no,"Concejalía de Deportes de Granada se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
mp_titulo_oficial_andalucia,MP,MP-FIN-002,desarrolla,1,2,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_titulo_oficial_andalucia,MP,MP-MED-001,desarrolla,2,2,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Construir un plan de medios por su tipo, descripción o etiquetas.",2026-08-04
mp_titulo_oficial_andalucia,MP,MP-LAN-001,desarrolla,3,3,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Preparar el lanzamiento de un producto o servicio por su tipo, descripción o etiquetas.",2026-08-04
mp_titulo_oficial_andalucia,MP,MP-ENG-001,desarrolla,4,1,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Trabajar con briefs y comunicación de marketing en inglés por su tipo, descripción o etiquetas.",2026-08-04
mp_titulo_oficial_andalucia,MP,MP-PRJ-001,desarrolla,5,3,no,"Ficha oficial de Marketing y Publicidad en Andalucía se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_todofp_marketing_publicidad,MP,MP-FIN-002,desarrolla,1,2,no,"Técnico Superior en Marketing y Publicidad se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_todofp_marketing_publicidad,MP,MP-MED-001,desarrolla,2,2,no,"Técnico Superior en Marketing y Publicidad se relaciona con Construir un plan de medios por su tipo, descripción o etiquetas.",2026-08-04
mp_todofp_marketing_publicidad,MP,MP-LAN-001,desarrolla,3,3,no,"Técnico Superior en Marketing y Publicidad se relaciona con Preparar el lanzamiento de un producto o servicio por su tipo, descripción o etiquetas.",2026-08-04
mp_todofp_marketing_publicidad,MP,MP-ENG-001,desarrolla,4,1,no,"Técnico Superior en Marketing y Publicidad se relaciona con Trabajar con briefs y comunicación de marketing en inglés por su tipo, descripción o etiquetas.",2026-08-04
mp_todofp_marketing_publicidad,MP,MP-PRJ-001,desarrolla,5,3,no,"Técnico Superior en Marketing y Publicidad se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_direccion_edicion_video_2026,MP,MP-DIS-002,desarrolla,1,2,no,"Dirección creativa y edición de vídeo corporativo se relaciona con Producir contenido audiovisual breve por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_direccion_edicion_video_2026,MP,MP-BAS-002,desarrolla,2,0,no,"Dirección creativa y edición de vídeo corporativo se relaciona con Redactar mensajes claros y orientados a una acción por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_direccion_edicion_video_2026,MP,MP-FIN-002,desarrolla,3,2,no,"Dirección creativa y edición de vídeo corporativo se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_direccion_edicion_video_2026,MP,MP-DIG-002,desarrolla,4,2,no,"Dirección creativa y edición de vídeo corporativo se relaciona con Aplicar SEO y estrategia de contenidos por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_direccion_edicion_video_2026,MP,MP-RRPP-001,desarrolla,5,2,no,"Dirección creativa y edición de vídeo corporativo se relaciona con Planificar relaciones públicas y comunicación institucional por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_fotografia_producto_2026,MP,MP-BAS-002,desarrolla,1,0,no,"Fotografía de producto e imagen corporativa se relaciona con Redactar mensajes claros y orientados a una acción por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_fotografia_producto_2026,MP,MP-POL-002,desarrolla,2,1,no,"Fotografía de producto e imagen corporativa se relaciona con Definir segmentación, posicionamiento y propuesta por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_fotografia_producto_2026,MP,MP-DIG-002,desarrolla,3,2,no,"Fotografía de producto e imagen corporativa se relaciona con Aplicar SEO y estrategia de contenidos por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_fotografia_producto_2026,MP,MP-DIS-001,desarrolla,4,1,no,"Fotografía de producto e imagen corporativa se relaciona con Crear identidad visual y piezas coherentes por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_fotografia_producto_2026,MP,MP-DIS-002,desarrolla,5,2,no,"Fotografía de producto e imagen corporativa se relaciona con Producir contenido audiovisual breve por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ia_marketing_2026,MP,MP-POL-003,desarrolla,1,2,no,"Inteligencia artificial aplicada al marketing se relaciona con Construir un plan de marketing medible por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ia_marketing_2026,MP,MP-DIG-001,desarrolla,2,2,no,"Inteligencia artificial aplicada al marketing se relaciona con Planificar presencia web y conversión por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ia_marketing_2026,MP,MP-DIG-002,desarrolla,3,2,no,"Inteligencia artificial aplicada al marketing se relaciona con Aplicar SEO y estrategia de contenidos por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ia_marketing_2026,MP,MP-PRJ-001,desarrolla,4,3,no,"Inteligencia artificial aplicada al marketing se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ia_marketing_2026,MP,MP-DIG-003,desarrolla,5,2,no,"Inteligencia artificial aplicada al marketing se relaciona con Diseñar email marketing y automatizaciones por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ux_ui_2026,MP,MP-DIG-001,desarrolla,1,2,no,"Diseño gráfico y experiencia de usuario UX/UI se relaciona con Planificar presencia web y conversión por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ux_ui_2026,MP,MP-BAS-001,desarrolla,2,0,no,"Diseño gráfico y experiencia de usuario UX/UI se relaciona con Organizar archivos, cuentas y activos de una campaña por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ux_ui_2026,MP,MP-DIS-001,desarrolla,3,1,no,"Diseño gráfico y experiencia de usuario UX/UI se relaciona con Crear identidad visual y piezas coherentes por su tipo, descripción o etiquetas.",2026-08-04
mp_camara_ux_ui_2026,MP,MP-BAS-004,desarrolla,4,0,no,"Diseño gráfico y experiencia de usuario UX/UI se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_campanas_redes,MP,MP-BAS-003,desarrolla,1,0,no,"Campañas publicitarias en redes sociales se relaciona con Calcular porcentajes, costes y métricas básicas por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_campanas_redes,MP,MP-BAS-005,desarrolla,2,0,no,"Campañas publicitarias en redes sociales se relaciona con Comprender cliente, problema y modelo de negocio por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_campanas_redes,MP,MP-FIN-002,desarrolla,3,2,no,"Campañas publicitarias en redes sociales se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_campanas_redes,MP,MP-POL-002,desarrolla,4,1,no,"Campañas publicitarias en redes sociales se relaciona con Definir segmentación, posicionamiento y propuesta por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_campanas_redes,MP,MP-POL-003,desarrolla,5,2,no,"Campañas publicitarias en redes sociales se relaciona con Construir un plan de marketing medible por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_marca_redes,MP,MP-POL-003,desarrolla,1,2,no,"Gestión de marca en redes sociales se relaciona con Construir un plan de marketing medible por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_marca_redes,MP,MP-DAT-001,desarrolla,2,2,no,"Gestión de marca en redes sociales se relaciona con Limpiar, analizar y visualizar datos por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_marca_redes,MP,MP-PRJ-001,desarrolla,3,3,no,"Gestión de marca en redes sociales se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_andalucia_vuela_marca_redes,MP,MP-BAS-004,desarrolla,4,0,no,"Gestión de marca en redes sociales se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_google_ads_skillshop,MP,MP-DIG-004,desarrolla,1,2,no,"Google Ads y certificaciones se relaciona con Planificar publicidad digital por su tipo, descripción o etiquetas.",2026-08-04
mp_google_ads_skillshop,MP,MP-DIS-002,desarrolla,2,2,no,"Google Ads y certificaciones se relaciona con Producir contenido audiovisual breve por su tipo, descripción o etiquetas.",2026-08-04
mp_google_ads_skillshop,MP,MP-BAS-004,desarrolla,3,0,no,"Google Ads y certificaciones se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_marketing_digital,MP,MP-DIG-001,desarrolla,1,2,no,"Certificación de marketing digital se relaciona con Planificar presencia web y conversión por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_marketing_digital,MP,MP-DIG-002,desarrolla,2,2,no,"Certificación de marketing digital se relaciona con Aplicar SEO y estrategia de contenidos por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_marketing_digital,MP,MP-PRJ-001,desarrolla,3,3,no,"Certificación de marketing digital se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_marketing_digital,MP,MP-POL-003,desarrolla,4,2,no,"Certificación de marketing digital se relaciona con Construir un plan de marketing medible por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_marketing_digital,MP,MP-DIG-003,desarrolla,5,2,no,"Certificación de marketing digital se relaciona con Diseñar email marketing y automatizaciones por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_social_media,MP,MP-FIN-002,desarrolla,1,2,no,"Certificación de marketing en redes sociales se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_social_media,MP,MP-PRJ-001,desarrolla,2,3,no,"Certificación de marketing en redes sociales se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_social_media,MP,MP-POL-003,desarrolla,3,2,no,"Certificación de marketing en redes sociales se relaciona con Construir un plan de marketing medible por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_social_media,MP,MP-BAS-003,desarrolla,4,0,no,"Certificación de marketing en redes sociales se relaciona con Calcular porcentajes, costes y métricas básicas por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_social_media,MP,MP-LAN-001,desarrolla,5,3,no,"Certificación de marketing en redes sociales se relaciona con Preparar el lanzamiento de un producto o servicio por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_publicidad_digital,MP,MP-DIG-004,desarrolla,1,2,no,"Certificación de publicidad digital se relaciona con Planificar publicidad digital por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_publicidad_digital,MP,MP-MED-001,desarrolla,2,2,no,"Certificación de publicidad digital se relaciona con Construir un plan de medios por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_publicidad_digital,MP,MP-DIG-001,desarrolla,3,2,no,"Certificación de publicidad digital se relaciona con Planificar presencia web y conversión por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_publicidad_digital,MP,MP-BAS-005,desarrolla,4,0,no,"Certificación de publicidad digital se relaciona con Comprender cliente, problema y modelo de negocio por su tipo, descripción o etiquetas.",2026-08-04
mp_hubspot_publicidad_digital,MP,MP-POL-002,desarrolla,5,1,no,"Certificación de publicidad digital se relaciona con Definir segmentación, posicionamiento y propuesta por su tipo, descripción o etiquetas.",2026-08-04
mp_meta_blueprint_publicidad,MP,MP-DIG-004,desarrolla,1,2,no,"Meta Blueprint: publicidad en Facebook e Instagram se relaciona con Planificar publicidad digital por su tipo, descripción o etiquetas.",2026-08-04
mp_meta_blueprint_publicidad,MP,MP-POL-003,desarrolla,2,2,no,"Meta Blueprint: publicidad en Facebook e Instagram se relaciona con Construir un plan de marketing medible por su tipo, descripción o etiquetas.",2026-08-04
mp_meta_blueprint_publicidad,MP,MP-MED-001,desarrolla,3,2,no,"Meta Blueprint: publicidad en Facebook e Instagram se relaciona con Construir un plan de medios por su tipo, descripción o etiquetas.",2026-08-04
mp_meta_blueprint_publicidad,MP,MP-BAS-004,desarrolla,4,0,no,"Meta Blueprint: publicidad en Facebook e Instagram se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_trends,MP,MP-INV-001,desarrolla,1,1,no,"Google Trends se relaciona con Diseñar una investigación de mercado por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_trends,MP,MP-BAS-004,desarrolla,2,0,no,"Google Trends se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_trends,MP,MP-POL-001,desarrolla,3,1,no,"Google Trends se relaciona con Analizar mercado, competencia y situación por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_trends,MP,MP-INV-002,desarrolla,4,1,no,"Google Trends se relaciona con Diseñar cuestionarios y muestras por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_trends,MP,MP-CAM-001,desarrolla,5,2,no,"Google Trends se relaciona con Planificar y controlar trabajo de campo por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_analytics,MP,MP-DIG-005,desarrolla,1,3,no,"Google Analytics se relaciona con Medir adquisición, conversión y rendimiento por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_analytics,MP,MP-DIG-001,desarrolla,2,2,no,"Google Analytics se relaciona con Planificar presencia web y conversión por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_analytics,MP,MP-DIG-004,desarrolla,3,2,no,"Google Analytics se relaciona con Planificar publicidad digital por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_analytics,MP,MP-BAS-004,desarrolla,4,0,no,"Google Analytics se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_search_console,MP,MP-DIG-002,desarrolla,1,2,no,"Google Search Console se relaciona con Aplicar SEO y estrategia de contenidos por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_search_console,MP,MP-DIG-004,desarrolla,2,2,no,"Google Search Console se relaciona con Planificar publicidad digital por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_search_console,MP,MP-BAS-004,desarrolla,3,0,no,"Google Search Console se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_looker_studio,MP,MP-DAT-001,desarrolla,1,2,no,"Looker Studio se relaciona con Limpiar, analizar y visualizar datos por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_looker_studio,MP,MP-BAS-003,desarrolla,2,0,no,"Looker Studio se relaciona con Calcular porcentajes, costes y métricas básicas por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_looker_studio,MP,MP-DIG-005,desarrolla,3,3,no,"Looker Studio se relaciona con Medir adquisición, conversión y rendimiento por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_looker_studio,MP,MP-POL-003,desarrolla,4,2,no,"Looker Studio se relaciona con Construir un plan de marketing medible por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_looker_studio,MP,MP-BAS-004,desarrolla,5,0,no,"Looker Studio se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_forms,MP,MP-INV-001,desarrolla,1,1,no,"Formularios de Google se relaciona con Diseñar una investigación de mercado por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_forms,MP,MP-BAS-004,desarrolla,2,0,no,"Formularios de Google se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_forms,MP,MP-CAM-001,desarrolla,3,2,no,"Formularios de Google se relaciona con Planificar y controlar trabajo de campo por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_forms,MP,MP-BAS-003,desarrolla,4,0,no,"Formularios de Google se relaciona con Calcular porcentajes, costes y métricas básicas por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_google_forms,MP,MP-INV-002,desarrolla,5,1,no,"Formularios de Google se relaciona con Diseñar cuestionarios y muestras por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_meta_business_suite,MP,MP-BAS-001,desarrolla,1,0,no,"Meta Business Suite se relaciona con Organizar archivos, cuentas y activos de una campaña por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_meta_business_suite,MP,MP-DAT-001,desarrolla,2,2,no,"Meta Business Suite se relaciona con Limpiar, analizar y visualizar datos por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_meta_business_suite,MP,MP-DIG-004,desarrolla,3,2,no,"Meta Business Suite se relaciona con Planificar publicidad digital por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_meta_business_suite,MP,MP-BAS-004,desarrolla,4,0,no,"Meta Business Suite se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_canva,MP,MP-DIS-001,desarrolla,1,1,no,"Canva se relaciona con Crear identidad visual y piezas coherentes por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_canva,MP,MP-BAS-001,desarrolla,2,0,no,"Canva se relaciona con Organizar archivos, cuentas y activos de una campaña por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_canva,MP,MP-POL-002,desarrolla,3,1,no,"Canva se relaciona con Definir segmentación, posicionamiento y propuesta por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_canva,MP,MP-PRJ-001,desarrolla,4,3,no,"Canva se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_canva,MP,MP-BAS-004,desarrolla,5,0,no,"Canva se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_mailchimp,MP,MP-DIG-003,desarrolla,1,2,no,"Mailchimp se relaciona con Diseñar email marketing y automatizaciones por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_mailchimp,MP,MP-BAS-005,desarrolla,2,0,no,"Mailchimp se relaciona con Comprender cliente, problema y modelo de negocio por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_mailchimp,MP,MP-FIN-002,desarrolla,3,2,no,"Mailchimp se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_mailchimp,MP,MP-POL-002,desarrolla,4,1,no,"Mailchimp se relaciona con Definir segmentación, posicionamiento y propuesta por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_mailchimp,MP,MP-LAN-001,desarrolla,5,3,no,"Mailchimp se relaciona con Preparar el lanzamiento de un producto o servicio por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_hubspot_crm,MP,MP-CRM-001,desarrolla,1,2,no,"HubSpot CRM se relaciona con Gestionar contactos, leads y consentimiento en CRM por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_hubspot_crm,MP,MP-CLI-001,desarrolla,2,1,no,"HubSpot CRM se relaciona con Atender consultas, quejas y reclamaciones por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_hubspot_crm,MP,MP-DIG-003,desarrolla,3,2,no,"HubSpot CRM se relaciona con Diseñar email marketing y automatizaciones por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_hubspot_crm,MP,MP-DIGI-001,desarrolla,4,2,no,"HubSpot CRM se relaciona con Automatizar procesos de marketing con control por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_hubspot_crm,MP,MP-BAS-004,desarrolla,5,0,no,"HubSpot CRM se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_metricool,MP,MP-POL-001,desarrolla,1,1,no,"Metricool se relaciona con Analizar mercado, competencia y situación por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_metricool,MP,MP-DIG-004,desarrolla,2,2,no,"Metricool se relaciona con Planificar publicidad digital por su tipo, descripción o etiquetas.",2026-08-04
mp_herramienta_metricool,MP,MP-BAS-004,desarrolla,3,0,no,"Metricool se relaciona con Evaluar fuentes y diferenciar dato, opinión e hipótesis por su tipo, descripción o etiquetas.",2026-08-04
mp_sae_busqueda_empleo,MP,MP-EMP-001,requiere,1,2,sí,"Servicio Andaluz de Empleo se relaciona con Construir portfolio y candidatura de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_sae_busqueda_empleo,MP,MP-FIN-002,requiere,2,2,sí,"Servicio Andaluz de Empleo se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_sae_busqueda_empleo,MP,MP-LAN-001,requiere,3,3,no,"Servicio Andaluz de Empleo se relaciona con Preparar el lanzamiento de un producto o servicio por su tipo, descripción o etiquetas.",2026-08-04
mp_sae_busqueda_empleo,MP,MP-ENG-001,requiere,4,1,no,"Servicio Andaluz de Empleo se relaciona con Trabajar con briefs y comunicación de marketing en inglés por su tipo, descripción o etiquetas.",2026-08-04
mp_sae_busqueda_empleo,MP,MP-PRJ-001,requiere,5,3,no,"Servicio Andaluz de Empleo se relaciona con Crear una campaña integrada de principio a fin por su tipo, descripción o etiquetas.",2026-08-04
mp_portal_empleate_sepe,MP,MP-EMP-001,requiere,1,2,sí,"Portal Empléate se relaciona con Construir portfolio y candidatura de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_portal_empleate_sepe,MP,MP-BAS-002,requiere,2,0,sí,"Portal Empléate se relaciona con Redactar mensajes claros y orientados a una acción por su tipo, descripción o etiquetas.",2026-08-04
mp_portal_empleate_sepe,MP,MP-FIN-002,requiere,3,2,no,"Portal Empléate se relaciona con Evaluar inversión y retorno de marketing por su tipo, descripción o etiquetas.",2026-08-04
mp_portal_empleate_sepe,MP,MP-RRPP-001,requiere,4,2,no,"Portal Empléate se relaciona con Planificar relaciones públicas y comunicación institucional por su tipo, descripción o etiquetas.",2026-08-04
